,Date,clsPrc,ret
106,2000-03-31,2.21892061651447,0.0027050352815336
107,2000-04-30,2.30078021208242,0.0368916288959962
108,2000-05-31,2.17464843183685,-0.0548213079871782
109,2000-06-30,2.19014254650882,0.00712488314453
110,2000-07-31,2.23566925139503,0.020787094872738
111,2000-08-31,2.14403053582645,-0.0409893876751531
112,2000-09-30,2.04833391707629,-0.0446339802552266
113,2000-10-31,2.12007731336072,0.0350252420129633
114,2000-11-30,1.87136057216034,0.0104766837061574
115,2000-12-31,1.75402568222177,-0.0627003104439055
116,2001-01-31,1.80996568556377,0.0318923526096659
117,2001-02-28,1.7020813954893,-0.059605710966525
118,2001-03-31,1.95943415600575,0.151198856417464
119,2001-04-30,1.87621567419328,-0.042470671866344
120,2001-05-31,1.95706536839943,0.0430918986777624
